generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor
s9,s9,PV9,inside_lvliang,Solar,2020,27.765553977376193,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,28.387130880230412,0.15587785626
s9,s9,PV9,inside_lvliang,Solar,2025,24.333694334081848,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,32.39065979447053,0.13661114454166665
s9,s9,PV9,inside_lvliang,Solar,2030,21.429679568116335,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,36.78003734085518,0.12030779267500002
s9,s9,PV9,inside_lvliang,Solar,2035,20.246606700884684,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,38.929210527087484,0.11366593483583334
w1,w1,wind1,inside_lvliang,Wind,2020,2814.316932373358,0.0,0.0,1639.92,83512898.84044267,44031852.0,45.3199671200081,0.1957712324518269
w1,w1,wind1,inside_lvliang,Wind,2025,2676.4146376003205,0.0,0.0,1639.92,83512898.84044267,44031852.0,47.65507894352259,0.18617838884025628
w1,w1,wind1,inside_lvliang,Wind,2030,2815.7376500671076,0.0,0.0,1639.92,83512898.84044267,44031852.0,45.297100330850384,0.19587006128331777
w1,w1,wind1,inside_lvliang,Wind,2035,2547.583821721032,0.0,0.0,1639.92,83512898.84044267,44031852.0,50.06498697039111,0.1772165809811844
w10,w10,wind10,inside_lvliang,Wind,2020,31.55846225660349,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,99.05704807313796,0.08956804175316667
w10,w10,wind10,inside_lvliang,Wind,2025,33.28550920777751,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,93.91738889595351,0.09446968151541668
w10,w10,wind10,inside_lvliang,Wind,2030,32.859482047635986,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,95.13503920526898,0.09326054723766668
w10,w10,wind10,inside_lvliang,Wind,2035,20.313400381953755,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,153.89290094650383,0.05765272967883333
w11,w11,wind11,inside_lvliang,Wind,2020,16.92689802150268,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,76.10274803556763,0.11658377715366668
w11,w11,wind11,inside_lvliang,Wind,2025,15.223658065074671,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,84.61720892887436,0.10485273539591666
w11,w11,wind11,inside_lvliang,Wind,2030,16.852815462368774,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,76.43728479853087,0.11607353454725
w11,w11,wind11,inside_lvliang,Wind,2035,18.409166110797713,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,69.97511171343038,0.12679287821783333
w2,w2,wind2,inside_lvliang,Wind,2020,13.735583862435679,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,137.93589913484038,0.06432223861525
w2,w2,wind2,inside_lvliang,Wind,2025,0.0,0.0,0.0,0.0,1240553.230855569,0.0,0.0,0.0
w2,w2,wind2,inside_lvliang,Wind,2030,0.0,0.0,0.0,0.0,1240553.230855569,0.0,0.0,0.0
w2,w2,wind2,inside_lvliang,Wind,2035,14.307724708450499,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,132.42008417229704,0.06700151169075
w3,w3,wind3,inside_lvliang,Wind,2020,363.4743147893212,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,72.50285690293798,0.12237236154208334
w3,w3,wind3,inside_lvliang,Wind,2025,425.65596495461926,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,61.91132840314636,0.14330730815508333
w3,w3,wind3,inside_lvliang,Wind,2030,362.7874921193649,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,72.64011799059739,0.12214112618744237
w3,w3,wind3,inside_lvliang,Wind,2035,3702.7917437382002,0.0,0.0,3066.16,156144147.21974954,82326396.0,64.40290454439616,0.13776313165571755
w4,w4,wind4,inside_lvliang,Wind,2020,28.437093724733252,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,152.7147310334697,0.058097511338416674
w4,w4,wind4,inside_lvliang,Wind,2025,0.0,0.0,0.0,0.0,2843525.3877627077,0.0,0.0,0.0
w4,w4,wind4,inside_lvliang,Wind,2030,0.0,0.0,0.0,0.0,2843525.3877627077,0.0,0.0,0.0
w4,w4,wind4,inside_lvliang,Wind,2035,32.82593826636655,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,132.2966942881204,0.06706400235849999
w5,w5,wind5,inside_lvliang,Wind,2020,247.69903830390925,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,118.42709884069751,0.07491820626033333
w5,w5,wind5,inside_lvliang,Wind,2025,281.5579707979184,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,104.18557289936135,0.08515906349462178
w5,w5,wind5,inside_lvliang,Wind,2030,225.48636592503811,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,130.0933578472537,0.0681998371367855
w5,w5,wind5,inside_lvliang,Wind,2035,135.73695995591538,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,216.11120877828677,0.041054537929416664
w6,w6,wind6,inside_lvliang,Wind,2020,124.7716214579628,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,55.402005100640395,0.160144850383
w6,w6,wind6,inside_lvliang,Wind,2025,98.78749290517844,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,69.97442495138844,0.12679412262300002
w6,w6,wind6,inside_lvliang,Wind,2030,99.1346030188281,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,69.72941634835976,0.12723963977319253
w6,w6,wind6,inside_lvliang,Wind,2035,1285.254733247948,0.0,0.0,804.28,40957945.67990586,21594918.0,48.66962327524712,0.18229740073358333
w7,w7,wind7,inside_lvliang,Wind,2020,98.51779855002812,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,70.44515163621585,0.12594686237
w7,w7,wind7,inside_lvliang,Wind,2025,70.90082229799789,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,97.88463705757152,0.09064084093750001
w7,w7,wind7,inside_lvliang,Wind,2030,75.36329855487597,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,92.08860799357723,0.09634574798197693
w7,w7,wind7,inside_lvliang,Wind,2035,79.41732607157866,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,87.38774775000357,0.10152848707283335
w8,w8,wind8,inside_lvliang,Wind,2020,138.1022666598332,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,93.18788463976878,0.09520922008325
w8,w8,wind8,inside_lvliang,Wind,2025,117.34617787540037,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,109.67087575406224,0.08089974441032603
w8,w8,wind8,inside_lvliang,Wind,2030,105.54443788009701,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,121.93402468642996,0.07276349518173217
w8,w8,wind8,inside_lvliang,Wind,2035,47.961096672943086,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,268.3311889581402,0.033064907036000006
w9,w9,wind9,inside_lvliang,Wind,2020,154.97838969293065,0.0,0.0,154.388654,7862239.648040212,4145335.3599,77.47902808728138,0.11451286931174999
w9,w9,wind9,inside_lvliang,Wind,2025,67.84207680452923,0.0,0.0,154.388654,7862239.648040212,4145335.3599,176.99303402130772,0.05012822039477633
w9,w9,wind9,inside_lvliang,Wind,2030,43.63504837670571,0.0,0.0,154.388654,7862239.648040212,4145335.3599,275.1818882902942,0.03224175062132238
w9,w9,wind9,inside_lvliang,Wind,2035,189.2179191121915,0.0,0.0,442.60627890222383,22539717.422865856,11883978.58852471,181.9261947964875,0.04876892977223729
